Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude,Rate
433000,3.48,52,1310,310,707,290,34.1,-118,Expensive
317000,1.68,49,649,315,987,329,34.1,-118,Expensive
291000,2.54,19,3010,1120,2470,1010,34.1,-118,Expensive
142000,2.02,9,1550,815,1700,761,34.1,-118,Cheap
300000,1.64,22,492,269,634,261,34.1,-118,Expensive
253000,2.36,26,2300,1120,2660,1000,34.1,-118,Expensive
300000,1.93,43,3060,1350,3920,1300,34.1,-118,Expensive
231000,2.43,31,1490,664,1790,556,34.1,-118,Expensive
238000,1.82,46,5680,2610,7440,2410,34.1,-118,Expensive
282000,2.34,26,2110,757,2660,740,34.1,-118,Expensive
282000,3.42,36,2660,738,2270,723,34.1,-118,Expensive
306000,2.24,28,2360,949,2760,894,34.1,-118,Expensive
351000,2.62,49,2550,630,1540,594,34.1,-118,Expensive
445000,2.27,40,2660,794,2150,749,34.1,-118,Expensive
500000,11.2,52,2980,366,967,359,34.1,-118,Expensive
450000,0.88,36,369,147,145,136,34.1,-118,Expensive
500000,5.74,52,983,246,578,204,34.1,-118,Expensive
405000,3.59,25,2740,707,1420,664,34.1,-118,Expensive
500000,15,52,955,100,457,120,34.1,-118,Expensive
167000,2.31,26,5060,2060,4530,1820,34.1,-118,Cheap
413000,1.7,30,3110,1270,2540,1220,34.1,-118,Expensive
175000,2.27,18,3760,1620,3300,1460,34.1,-118,Cheap
500000,2.37,20,3260,1250,2920,1190,34.1,-118,Expensive
75000,2.21,20,1780,896,1750,823,34.1,-118,Cheap
325000,1.9,34,2470,1200,2330,1060,34.1,-118,Expensive
113000,1.74,24,4020,1710,3730,1530,34.1,-118,Cheap
300000,1.88,28,5220,2530,5840,2370,34.1,-118,Expensive
150000,1.7,43,1370,740,942,672,34.1,-118,Cheap
70000,1.56,42,3890,2290,6850,2160,34.1,-118,Cheap
188000,1.6,27,2460,1110,4140,1100,34.1,-118,Expensive
350000,2.16,46,1760,1010,2720,877,34.1,-118,Expensive
138000,1.47,47,1390,872,2860,827,34.1,-118,Cheap
233000,1.93,23,2040,778,2240,697,34.1,-118,Expensive
270000,2.03,33,2440,1280,3910,1080,34.1,-118,Expensive
475000,1.82,21,3960,1490,3470,1340,34.1,-118,Expensive
322000,1.79,23,2510,1200,3720,1120,34.1,-118,Expensive
500000,2.82,24,1340,453,1270,426,34.1,-118,Expensive
188000,1.67,47,3040,1530,4230,1470,34.1,-118,Expensive
410000,2.05,34,1850,667,1350,589,34.1,-118,Expensive
329000,2.14,52,2120,756,1920,756,34.1,-118,Expensive
360000,2.03,31,2830,1080,3110,993,34.1,-118,Expensive
380000,1.99,14,1560,646,1640,567,34.1,-118,Expensive
292000,3.55,42,3290,713,2220,674,34,-118,Expensive
437000,4.13,43,2810,584,1650,569,34.1,-118,Expensive
337000,4.59,36,3240,722,1380,612,34.1,-118,Expensive
434000,8.36,52,1370,231,737,248,34.1,-118,Expensive
258000,3.38,48,2410,527,1870,502,34,-118,Expensive
226000,2.53,44,1570,390,1320,404,34,-118,Expensive
171000,2.17,45,1710,519,1450,466,34,-118,Cheap
327000,1.59,50,1390,364,976,302,34,-118,Expensive
250000,1.99,42,3340,1180,3480,1150,34,-118,Expensive
306000,2.53,35,1690,423,1580,406,34,-118,Expensive
418000,3.14,40,1670,365,1160,384,34,-118,Expensive
116000,1.92,44,1610,650,2030,593,34,-118,Cheap
214000,1.72,42,1480,610,1610,545,34,-118,Expensive
350000,2.29,42,443,223,582,223,34,-118,Expensive
158000,2.14,46,1390,457,1850,485,34,-118,Cheap
194000,2.27,31,1740,720,2030,633,34,-118,Expensive
194000,1.39,30,1420,589,1620,540,34,-118,Expensive
169000,1.6,34,1100,448,1330,439,34,-118,Cheap
161000,1.93,36,1720,569,1660,501,34,-118,Cheap
188000,2.1,34,1450,588,1990,589,34,-118,Expensive
250000,1.85,18,3590,1660,5230,1530,34,-118,Expensive
350000,2.39,11,677,370,1140,341,34,-118,Expensive
229000,2.05,31,2820,1250,4130,1200,34,-118,Expensive
479000,4.68,52,1800,313,714,293,34.1,-118,Expensive
500000,4.89,52,2500,406,1030,412,34.1,-118,Expensive
500000,4.13,52,2320,356,894,345,34.1,-118,Expensive
450000,5.86,52,2070,319,981,297,34.1,-118,Expensive
500000,10.6,52,1420,163,495,167,34.1,-118,Expensive
500000,15,52,1720,195,688,196,34.1,-118,Expensive
500000,6.22,52,1620,284,588,272,34.1,-118,Expensive
500000,4.16,52,3420,598,1200,564,34.1,-118,Expensive
500000,5.59,52,2760,542,971,510,34.1,-118,Expensive
175000,3.26,52,2880,721,1190,704,34.1,-118,Cheap
225000,3.18,52,2370,601,1140,576,34.1,-118,Expensive
175000,2.96,52,1900,488,848,478,34.1,-118,Cheap
450000,3.61,48,890,255,434,232,34.1,-118,Expensive
288000,3.36,45,7800,2150,3360,2040,34.1,-118,Expensive
350000,4.02,46,1650,410,512,397,34.1,-118,Expensive
500000,3.57,45,3310,880,1160,809,34.1,-118,Expensive
355000,2.34,40,1820,447,777,441,34.1,-118,Expensive
411000,4.7,48,1740,360,748,357,34.1,-118,Expensive
406000,4.37,50,2520,537,1120,516,34.1,-118,Expensive
457000,3.43,52,2050,451,944,435,34.1,-118,Expensive
487000,4.25,52,2200,437,899,384,34.1,-118,Expensive
486000,5.24,52,2200,435,884,432,34.1,-118,Expensive
288000,3.2,44,2700,663,1050,619,34.1,-118,Expensive
453000,3.17,39,2310,526,870,546,34.1,-118,Expensive
474000,3.43,52,1080,247,468,255,34.1,-118,Expensive
485000,3.4,25,4630,1310,1740,1190,34.1,-118,Expensive
375000,3.37,16,4810,1380,1900,1210,34.1,-118,Expensive
500000,3.56,21,3650,956,1510,890,34.1,-118,Expensive
225000,3.18,52,3180,1060,1590,997,34.1,-118,Expensive
500000,2.47,52,3450,1360,1770,1250,34.1,-118,Expensive
500000,7.17,52,1310,170,629,214,34.1,-118,Expensive
322000,3.92,52,2530,458,1120,449,34,-118,Expensive
396000,3.55,52,2070,417,826,377,34.1,-118,Expensive
327000,3.72,52,1480,336,768,300,34.1,-118,Expensive
250000,3.24,52,2840,602,1160,551,34.1,-118,Expensive
385000,3.72,48,1350,279,716,309,34.1,-118,Expensive
441000,5.38,52,1370,322,617,303,34.1,-118,Expensive
329000,2.68,33,2880,836,1420,736,34,-118,Expensive
400000,3.23,48,3550,826,1600,827,34.1,-118,Expensive
355000,3.25,39,2810,670,1110,624,34.1,-118,Expensive
500000,2.96,52,2130,455,921,395,34.1,-118,Expensive
446000,4.52,52,843,160,333,151,34.1,-118,Expensive
500000,5.56,52,1610,289,630,252,34.1,-118,Expensive
363000,3.15,28,2520,616,991,574,34.1,-118,Expensive
450000,2.78,29,3950,1010,1680,876,34.1,-118,Expensive
310000,2.82,31,4350,1160,1990,1070,34.1,-118,Expensive
500000,3.56,25,2560,661,1180,636,34.1,-118,Expensive
345000,3.09,35,2460,552,1160,523,34,-118,Expensive
279000,3.83,52,1200,231,671,219,34,-118,Expensive
275000,4,48,1270,234,539,222,34,-118,Expensive
296000,2.99,41,2370,544,1250,522,34,-118,Expensive
470000,5.09,52,2240,423,832,411,34.1,-118,Expensive
444000,4.06,52,2350,437,1120,400,34,-118,Expensive
441000,3.63,52,1560,306,776,308,34,-118,Expensive
500000,4.02,52,2400,506,878,464,34.1,-118,Expensive
323000,3.38,48,1830,404,728,363,34,-118,Expensive
295000,4.06,47,1420,300,632,278,34,-118,Expensive
244000,3.28,48,1840,380,956,370,34,-118,Expensive
242000,2.79,49,995,184,462,194,34,-118,Expensive
255000,3.33,45,1880,395,946,409,34,-118,Expensive
338000,3.08,50,3520,812,1720,758,34,-118,Expensive
418000,3.07,52,2050,480,900,417,34,-118,Expensive
474000,5.75,47,1620,314,724,311,34,-118,Expensive
351000,4.24,52,1000,231,590,226,34,-118,Expensive
334000,4.42,52,1240,210,526,214,34,-118,Expensive
334000,4.9,49,702,143,458,187,34,-118,Expensive
288000,3.24,40,2350,598,1130,563,34,-118,Expensive
500000,3.1,35,3520,879,1630,784,34,-118,Expensive
234000,2.58,47,2820,679,1530,594,34,-118,Expensive
158000,2.1,44,1860,493,1370,469,34,-118,Cheap
202000,2.88,42,1370,275,674,271,34,-118,Expensive
252000,2.57,45,2280,509,1090,475,34,-118,Expensive
291000,2.88,46,2150,451,905,443,34,-118,Expensive
214000,3.19,50,2010,419,1130,402,34,-118,Expensive
141000,2.27,39,975,292,723,285,34,-118,Cheap
196000,3.64,52,1970,414,1070,409,34,-118,Expensive
259000,2.67,52,2190,504,997,438,34,-118,Expensive
173000,2.53,39,2970,812,2640,794,34,-118,Cheap
165000,2.26,39,1290,330,1140,313,34,-118,Cheap
156000,2.35,48,1180,328,953,311,34,-118,Cheap
193000,2.91,31,1090,251,955,239,34,-118,Expensive
269000,2.07,46,3020,795,2300,725,34,-118,Expensive
420000,3.64,52,2550,401,1000,372,34,-118,Expensive
167000,2.74,41,2100,472,1370,465,34,-118,Cheap
140000,2.6,35,2350,607,2040,565,34,-118,Cheap
127000,2.23,40,2060,662,2140,617,34,-118,Cheap
123000,1.7,37,1470,529,1840,500,34,-118,Cheap
151000,1.87,36,1960,601,1670,546,34,-118,Cheap
152000,3.09,49,1100,266,668,297,34,-118,Cheap
179000,2.17,45,1580,357,713,335,34,-118,Cheap
139000,2.32,48,1770,429,993,405,34,-118,Cheap
157000,3.52,45,1770,417,1050,379,34,-118,Cheap
147000,2.37,38,1630,375,1020,372,34,-118,Cheap
134000,2.11,43,1690,379,1020,359,34,-118,Cheap
122000,3.07,37,1240,309,966,292,34,-118,Cheap
126000,2.05,34,3240,806,2330,765,34,-118,Cheap
169000,2.46,41,1620,423,1110,375,34,-118,Cheap
111000,1.9,44,865,208,537,183,34,-118,Cheap
138000,2.56,45,1840,459,1310,460,34,-118,Cheap
171000,2.6,42,1680,360,987,337,34,-118,Cheap
119000,1.66,48,1430,331,784,356,34,-118,Cheap
135000,1.94,42,2010,494,1200,427,34,-118,Cheap
138000,1.98,35,1440,333,794,306,34,-118,Cheap
162000,2.59,33,1810,444,1160,393,34,-118,Cheap
184000,1.74,33,2310,624,1710,582,34,-118,Expensive
251000,2.63,48,2440,443,1400,426,34,-118,Expensive
151000,1.83,47,1990,532,1430,519,34,-118,Cheap
169000,2.03,42,1770,404,1120,367,34,-118,Cheap
177000,2.87,44,1010,223,544,223,34,-118,Cheap
114000,2.1,35,3190,935,2220,801,34,-118,Cheap
138000,1.9,39,2840,826,1910,688,34,-118,Cheap
223000,3.01,47,1080,198,455,193,34,-118,Expensive
128000,2.9,50,1850,349,1110,335,34,-118,Cheap
122000,3.17,47,1730,453,1270,438,34,-118,Cheap
127000,2.61,52,2510,587,1660,546,34,-118,Cheap
133000,2.03,51,2010,460,1360,433,34,-118,Cheap
114000,2,47,1650,346,1120,338,34,-118,Cheap
118000,1.88,45,1670,399,928,375,34,-118,Cheap
126000,2.2,46,1530,391,933,366,34,-118,Cheap
125000,1.64,46,2310,625,1550,603,34,-118,Cheap
181000,4.22,48,1610,320,684,318,34,-118,Expensive
157000,3.54,44,2070,385,1050,441,34,-118,Cheap
124000,1.89,49,2330,530,1330,447,34,-118,Cheap
123000,2.23,43,2120,524,1510,436,34,-118,Cheap
135000,3.25,52,427,92,233,116,34,-118,Cheap
125000,1.99,42,2040,512,1630,501,34,-118,Cheap
144000,2.13,36,1080,342,1020,295,34,-118,Cheap
114000,1.83,40,2320,661,1850,614,34,-118,Cheap
120000,2.24,38,1400,376,1140,315,34,-118,Cheap
126000,1.65,35,1820,499,1670,482,34,-118,Cheap
121000,2.09,38,2370,638,2260,607,34,-118,Cheap
141000,3.36,43,1350,287,811,307,34,-118,Cheap
134000,2.44,46,2440,502,1150,477,34,-118,Cheap
137000,2.52,49,1610,371,896,389,34,-118,Cheap
130000,3.14,50,1170,261,685,260,34,-118,Cheap
130000,3.43,49,1300,276,765,265,34,-118,Cheap
125000,1.34,47,1930,561,1350,508,34,-118,Cheap
190000,1.72,43,1360,333,796,329,34,-118,Expensive
188000,3.97,41,1430,285,838,296,34,-118,Expensive
193000,2.62,44,1940,458,981,377,34,-118,Expensive
153000,1.56,35,1630,838,3010,791,34,-118,Cheap
153000,2.17,39,1160,433,1860,424,34,-118,Cheap
133000,2.08,41,659,291,1220,290,34,-118,Cheap
144000,1.86,40,907,349,1430,323,34,-118,Cheap
124000,2.44,48,1350,488,1950,487,34,-118,Cheap
180000,1.72,50,1760,522,2080,488,34,-118,Cheap
163000,2.43,51,1010,314,1230,306,34,-118,Cheap
122000,1.28,39,993,506,1770,464,34,-118,Cheap
191000,1.93,38,1860,515,1770,439,34,-118,Expensive
229000,2.12,35,2010,571,1510,554,34,-118,Expensive
500000,2.35,26,1810,640,2540,640,34,-118,Expensive
208000,2.4,33,2690,726,2390,681,34,-118,Expensive
215000,2.07,29,2040,578,2070,570,34,-118,Expensive
150000,0.84,29,2440,867,2110,753,34,-118,Cheap
228000,1.95,31,2210,501,1190,435,34,-118,Expensive
235000,2.58,52,1280,285,954,334,34,-118,Expensive
175000,1.71,24,2090,585,1760,538,34,-118,Cheap
150000,2.01,37,1470,399,1580,390,34,-118,Cheap
170000,1.77,37,2340,686,2380,630,34,-118,Cheap
143000,2.04,44,1940,579,2050,535,34,-118,Cheap
163000,1.78,41,1650,426,1870,393,34,-118,Cheap
153000,2.15,35,1090,345,1610,330,34,-118,Cheap
128000,2.15,31,700,299,1270,298,34,-118,Cheap
125000,2.15,32,432,182,702,186,34,-118,Cheap
136000,1.92,42,1680,557,2100,526,34,-118,Cheap
152000,2.07,45,943,289,953,238,34,-118,Cheap
179000,1.29,42,907,378,822,288,34,-118,Cheap
258000,1.02,29,3540,1380,3320,1210,34,-118,Expensive
135000,2.08,38,1500,437,1780,441,34,-118,Cheap
169000,0.75,22,3310,1240,2380,1060,34,-118,Cheap
120000,2.13,27,1080,287,1090,279,34,-118,Cheap
136000,2.02,46,2170,510,1340,476,34,-118,Cheap
132000,2.83,52,1900,406,1230,385,34,-118,Cheap
111000,2.45,52,1170,284,814,295,34,-118,Cheap
106000,1.47,44,1560,324,931,265,34,-118,Cheap
98100,2.45,45,1420,278,822,276,34,-118,Cheap
98400,1.24,52,1830,441,1190,420,34,-118,Cheap
148000,2.16,47,2240,559,1780,504,34,-118,Cheap
150000,2.71,40,1700,374,1140,357,34,-118,Cheap
138000,1.23,47,1320,247,785,245,34,-118,Cheap
188000,1.86,37,2780,766,2590,729,34,-118,Expensive
157000,2.12,34,2040,517,1480,495,34,-118,Cheap
127000,1.32,23,1700,397,1330,361,34,-118,Cheap
112000,2.3,46,1980,469,1410,431,34,-118,Cheap
117000,1.85,49,2120,483,1520,416,34,-118,Cheap
141000,2.09,21,1640,491,1530,453,34,-118,Cheap
138000,1.63,34,3180,772,2470,705,34,-118,Cheap
119000,1.58,31,1930,478,1520,423,34,-118,Cheap
500000,0.5,29,515,229,2690,217,34,-118,Expensive
175000,1.75,50,395,232,948,243,34,-118,Cheap
125000,1.71,51,1280,422,1560,381,34,-118,Cheap
163000,1.61,19,460,241,890,229,34,-118,Cheap
160000,1.3,24,1280,545,1930,516,34,-118,Cheap
200000,1.42,25,1580,780,2390,719,34,-118,Expensive
180000,2.18,20,1190,454,1880,453,34,-118,Cheap
275000,1.6,44,1270,474,1750,460,34,-118,Expensive
148000,1.85,41,1930,791,3120,719,34,-118,Cheap
165000,1.8,40,2120,796,2200,658,34,-118,Cheap
163000,2.22,48,1520,513,1770,458,34,-118,Cheap
127000,1.88,39,2000,633,3050,621,34,-118,Cheap
38800,1.94,52,281,103,470,96,34,-118,Cheap
188000,0.92,40,561,284,662,205,34,-118,Expensive
350000,0.84,26,2110,809,2820,572,34,-118,Expensive
225000,1.3,25,1410,550,1190,472,34,-118,Expensive
158000,2.19,50,180,89,356,76,34,-118,Cheap
313000,1.83,52,142,47,137,45,34,-118,Expensive
100000,1.21,49,299,90,287,68,34,-118,Cheap
124000,2.19,52,1270,418,1660,368,34,-118,Cheap
131000,1.63,32,1380,448,1700,432,34,-118,Cheap
123000,1.57,38,980,285,1310,310,34,-118,Cheap
137000,2.13,38,1090,349,1790,340,34,-118,Cheap
126000,1.84,40,1260,362,1500,327,34,-118,Cheap
118000,2.17,37,1550,501,2170,474,34,-118,Cheap
96200,1.31,48,1470,440,1860,400,34,-118,Cheap
115000,2.07,46,1250,357,1610,331,34,-118,Cheap
110000,1.56,41,848,323,1430,313,34,-118,Cheap
120000,2.24,39,698,232,1050,228,34,-118,Cheap
114000,1.91,35,1370,486,2240,461,34,-118,Cheap
101000,2.2,33,1680,525,2560,515,34,-118,Cheap
90300,1.24,28,481,136,596,128,34,-118,Cheap
120000,2.33,32,1310,410,1790,396,34,-118,Cheap
90600,1.85,48,542,150,571,114,34,-118,Cheap
108000,2.38,48,396,99,485,110,34,-118,Cheap
99200,1.89,43,1460,444,2100,433,34,-118,Cheap
101000,2.15,31,1300,403,1950,377,34,-118,Cheap
128000,1.78,30,405,86,376,68,34,-118,Cheap
93400,1.09,45,782,270,1030,235,34,-118,Cheap
99300,1.29,36,879,262,1030,236,34,-118,Cheap
107000,1.33,43,1430,386,1410,354,34,-118,Cheap
101000,1.74,43,1580,475,1980,469,34,-118,Cheap
110000,1.45,30,962,291,1280,263,34,-118,Cheap
119000,1.47,38,697,208,749,206,34,-118,Cheap
116000,1.51,47,1270,323,1630,325,34,-118,Cheap
99600,1.91,37,2450,668,2820,598,34,-118,Cheap
127000,1.45,42,990,289,1170,281,34,-118,Cheap
118000,2.18,46,879,253,1010,221,34,-118,Cheap
97200,2.32,21,1310,375,1510,366,34,-118,Cheap
116000,1.87,35,1190,355,1780,341,34,-118,Cheap
129000,1.22,35,1670,556,2110,519,34,-118,Cheap
114000,1.43,47,921,264,881,221,34,-118,Cheap
113000,2.08,43,1240,385,1750,372,34,-118,Cheap
104000,2.15,46,1750,428,1710,409,34,-118,Cheap
107000,1.71,48,1870,461,1830,441,34,-118,Cheap
95800,1.75,47,780,237,888,215,34,-118,Cheap
108000,1.86,43,2180,682,2620,609,34,-118,Cheap
104000,1.62,41,1730,492,1780,453,34,-118,Cheap
106000,1.72,36,1030,267,1110,229,34,-118,Cheap
105000,1.64,36,1180,309,1270,292,34,-118,Cheap
103000,1.58,32,1220,342,1290,304,34,-118,Cheap
90400,1.3,41,1770,475,1720,474,34,-118,Cheap
95800,1.48,34,1910,552,2190,521,34,-118,Cheap
87500,1.21,23,588,157,716,173,34,-118,Cheap
95000,0.95,43,863,206,788,187,34,-118,Cheap
101000,2.28,29,1420,363,1700,317,34,-118,Cheap
108000,1.71,38,1720,414,1710,389,34,-118,Cheap
98600,1.88,44,448,116,504,96,34,-118,Cheap
88200,1.67,41,1430,372,1800,353,34,-118,Cheap
98500,1.56,42,2260,574,2500,527,34,-118,Cheap
108000,2.18,39,1270,319,1360,324,34,-118,Cheap
91900,0.89,27,1610,479,1460,458,34,-118,Cheap
103000,1.92,37,2620,697,2480,630,34,-118,Cheap
102000,1.85,40,2100,599,2310,529,34,-118,Cheap
111000,1.34,43,1640,434,1210,390,34,-118,Cheap
107000,1.89,43,1260,381,1280,358,34,-118,Cheap
95000,1.82,47,1870,465,1920,438,34,-118,Cheap
104000,1.69,36,2020,505,1810,464,34,-118,Cheap
100000,1.95,30,504,140,529,123,34,-118,Cheap
100000,1.49,35,932,294,1150,282,34,-118,Cheap
97100,1.81,38,1410,447,1780,402,34,-118,Cheap
163000,1.88,46,441,167,621,144,34,-118,Cheap
156000,2.14,46,1100,426,1510,374,34,-118,Cheap
144000,1.17,40,885,312,799,221,34,-118,Cheap
122000,1.92,48,4220,1100,3300,949,34,-118,Cheap
104000,1.24,27,2190,626,1770,528,34,-118,Cheap
119000,1.16,26,2000,582,2040,557,34,-118,Cheap
108000,1.67,42,2390,670,2330,661,34,-118,Cheap
112000,1.8,35,1150,290,818,281,34,-118,Cheap
109000,1.74,50,1460,354,912,293,34,-118,Cheap
117000,1.67,41,1050,216,727,201,34,-118,Cheap
115000,1.7,43,2260,533,1570,470,34,-118,Cheap
117000,2.04,39,2070,566,1250,547,34,-118,Cheap
109000,1.69,46,2220,489,1230,448,34,-118,Cheap
121000,2.53,48,2540,532,1360,498,34,-118,Cheap
123000,1.82,52,2550,475,1420,444,34,-118,Cheap
124000,3.08,52,1790,350,1300,366,34,-118,Cheap
123000,2.39,42,814,223,511,188,34,-118,Cheap
125000,1.65,50,2240,673,2250,583,34,-118,Cheap
116000,1.69,52,1740,421,1210,384,34,-118,Cheap
136000,2.59,52,1910,428,1270,394,34,-118,Cheap
134000,2.06,52,1440,343,1150,334,34,-118,Cheap
132000,1.71,34,2310,775,2450,740,34,-118,Cheap
114000,2.34,46,1650,463,1990,458,34,-118,Cheap
113000,1.46,6,1490,468,1510,403,34,-118,Cheap
138000,1.6,39,751,207,1010,231,34,-118,Cheap
143000,1.05,30,1390,518,1730,472,34,-118,Cheap
123000,1.87,50,2600,794,3080,770,34,-118,Cheap
104000,1.21,43,713,245,880,237,34,-118,Cheap
131000,1.22,52,795,308,1120,275,34,-118,Cheap
127000,2.33,48,483,190,775,188,34,-118,Cheap
119000,2.13,38,3340,921,3610,887,34,-118,Cheap
119000,2.09,42,1530,417,1300,380,34,-118,Cheap
113000,1.28,42,855,284,890,247,34,-118,Cheap
124000,1.43,44,2640,725,2180,651,34,-118,Cheap
96100,2.16,48,1510,376,1350,344,34,-118,Cheap
106000,2.14,44,1750,387,1170,380,34,-118,Cheap
112000,1.23,41,1810,493,1730,471,34,-118,Cheap
129000,2.77,52,1320,295,898,271,34,-118,Cheap
135000,1.18,40,1130,281,859,230,34,-118,Cheap
116000,1.52,52,1420,355,1080,353,34,-118,Cheap
110000,2.08,52,2580,494,1560,458,34,-118,Cheap
116000,2.1,52,1690,377,982,356,34,-118,Cheap
112000,3.05,52,1300,246,853,238,34,-118,Cheap
129000,1.69,52,1540,309,939,276,34,-118,Cheap
128000,2,52,1720,354,1030,312,34,-118,Cheap
120000,1.93,52,1630,379,1410,405,34,-118,Cheap
123000,2.11,52,2710,642,1750,613,34,-118,Cheap
116000,1.98,47,1550,362,1330,322,34,-118,Cheap
101000,1.66,48,2240,433,1360,433,34,-118,Cheap
127000,2.09,47,1530,359,982,333,34,-118,Cheap
105000,2.23,45,1490,339,791,316,34,-118,Cheap
100000,1.71,44,1700,358,789,249,34,-118,Cheap
115000,1.58,46,2610,636,1770,596,34,-118,Cheap
96500,1.83,47,2640,588,1900,521,34,-118,Cheap
101000,1.99,47,2210,533,1900,554,34,-118,Cheap
98300,1.27,46,2580,703,2450,687,34,-118,Cheap
103000,2.05,46,2200,530,2070,497,34,-118,Cheap
102000,2.58,52,1280,342,1360,329,34,-118,Cheap
95000,1.72,49,2170,481,1860,484,34,-118,Cheap
99300,1.78,46,1210,321,1150,282,34,-118,Cheap
128000,2.67,52,3100,645,1500,581,34,-118,Cheap
194000,4.26,50,1660,256,672,260,34,-118,Expensive
190000,3.39,48,1950,308,823,340,34,-118,Expensive
158000,3.15,50,1840,377,817,341,34,-118,Cheap
123000,2.4,47,1750,371,1080,368,34,-118,Cheap
183000,4.26,46,2220,361,968,373,34,-118,Expensive
193000,3.77,47,1320,259,653,291,34,-118,Expensive
181000,3.5,42,2040,378,869,416,34,-118,Expensive
166000,2.49,44,4030,913,1620,848,34,-118,Cheap
188000,2.02,43,2230,564,956,472,34,-118,Expensive
189000,1.92,44,1760,463,786,445,34,-118,Expensive
181000,1.96,44,2180,492,878,493,34,-118,Expensive
113000,1.95,50,3250,693,2300,675,34,-118,Cheap
121000,2.46,50,2190,460,1100,469,34,-118,Cheap
122000,2.21,47,1670,388,895,317,34,-118,Cheap
133000,2.33,47,825,187,416,173,34,-118,Cheap
152000,0.93,24,873,320,529,308,34,-118,Cheap
98700,2.59,43,2030,479,1070,394,34,-118,Cheap
114000,1.98,49,1410,269,889,283,34,-118,Cheap
127000,2.85,44,1920,387,1040,364,34,-118,Cheap
150000,3.21,46,1580,315,777,286,34,-118,Cheap
171000,4.81,48,2010,335,919,297,34,-118,Cheap
115000,2.19,48,1260,284,791,280,34,-118,Cheap
109000,3.72,43,1260,232,735,232,34,-118,Cheap
123000,2.83,43,2220,550,1600,545,34,-118,Cheap
140000,3.17,46,1220,322,662,305,34,-118,Cheap
115000,2.17,47,949,210,574,217,34,-118,Cheap
104000,3.23,40,1300,277,791,255,34,-118,Cheap
101000,1.97,47,1530,331,864,308,34,-118,Cheap
103000,3.08,46,1610,339,921,314,34,-118,Cheap
114000,1.88,28,3890,1200,3120,1050,34,-118,Cheap
109000,1.65,32,1780,489,1470,476,34,-118,Cheap
149000,1.85,38,3060,796,2150,721,34,-118,Cheap
140000,2.96,48,2230,433,1170,401,34,-118,Cheap
149000,2.93,46,2130,409,1290,414,34,-118,Cheap
180000,4.95,47,2180,380,927,371,34,-118,Cheap
208000,3.82,47,2510,461,1080,426,34,-118,Expensive
167000,1.68,34,397,132,250,121,34,-118,Cheap
109000,2.24,44,1450,314,861,310,34,-118,Cheap
139000,3.51,52,1780,320,795,279,34,-118,Cheap
119000,1.71,49,1410,333,901,328,34,-118,Cheap
119000,1.65,30,3110,931,2740,841,34,-118,Cheap
159000,2.54,44,2530,579,1420,573,34,-118,Cheap
156000,4.16,47,1830,369,922,377,34,-118,Cheap
196000,3.86,46,3750,798,1500,808,34,-118,Expensive
350000,6.5,33,3140,466,1210,464,34,-118,Expensive
247000,4.4,33,2260,430,900,382,34,-118,Expensive
141000,4.31,31,1890,450,819,426,34,-118,Cheap
171000,0.87,11,1250,313,625,336,34,-118,Cheap
313000,2.56,35,1360,359,655,341,34,-118,Expensive
106000,1.79,37,4290,1100,1940,953,34,-118,Cheap
267000,1.62,38,2320,735,1410,702,34,-118,Expensive
188000,4.04,44,1530,246,608,245,34,-118,Expensive
168000,1.76,34,3980,1070,2730,1040,34,-118,Cheap
119000,1.51,34,5220,1580,3540,1370,34,-118,Cheap
87500,1.46,27,3360,1070,2420,956,34,-118,Cheap
353000,3.66,33,3250,601,1590,603,34,-118,Expensive
332000,3.55,35,3780,733,1580,749,34,-118,Expensive
301000,3.25,28,3090,621,1160,558,34,-118,Expensive
