Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude
70800.00,3.06,46.00,2510.00,490.00,1580.00,469.00,32.80,-116.00
86200.00,4.62,35.00,1190.00,202.00,615.00,191.00,32.80,-116.00
99600.00,5.13,25.00,2010.00,301.00,1140.00,332.00,32.80,-116.00
76200.00,3.16,29.00,1570.00,283.00,848.00,245.00,32.80,-116.00
84300.00,2.80,5.00,2650.00,606.00,1770.00,536.00,32.80,-116.00
110000.00,5.78,5.00,2490.00,414.00,1420.00,421.00,32.80,-116.00
160000.00,6.38,8.00,2180.00,307.00,1000.00,287.00,32.80,-116.00
64400.00,1.66,14.00,1690.00,507.00,762.00,451.00,32.80,-116.00
73600.00,3.60,34.00,1150.00,208.00,621.00,208.00,32.80,-116.00
86400.00,4.04,29.00,2320.00,367.00,1170.00,360.00,32.80,-116.00
97200.00,6.27,20.00,1530.00,235.00,871.00,222.00,32.80,-116.00
87500.00,4.30,15.00,1410.00,279.00,803.00,277.00,32.80,-116.00
140000.00,4.48,15.00,1280.00,217.00,653.00,185.00,32.80,-116.00
94400.00,2.58,30.00,935.00,177.00,649.00,148.00,32.70,-116.00
64000.00,1.90,17.00,1960.00,389.00,1690.00,356.00,32.70,-115.00
95800.00,1.68,19.00,583.00,113.00,531.00,134.00,32.70,-115.00
70100.00,1.38,25.00,2320.00,573.00,2190.00,602.00,32.70,-115.00
73100.00,1.48,24.00,1270.00,275.00,1080.00,298.00,32.70,-115.00
91200.00,2.33,15.00,3410.00,666.00,2100.00,622.00,32.70,-115.00
88400.00,1.59,18.00,3630.00,913.00,3570.00,924.00,32.70,-116.00
75500.00,2.18,35.00,2160.00,492.00,1690.00,475.00,32.70,-116.00
84700.00,1.13,29.00,1520.00,440.00,1300.00,393.00,32.70,-115.00
72700.00,2.63,11.00,2870.00,610.00,2640.00,581.00,32.70,-116.00
67700.00,2.06,6.00,2800.00,581.00,2810.00,594.00,32.70,-116.00
81300.00,1.73,17.00,290.00,94.00,135.00,57.00,33.30,-116.00
51300.00,1.26,16.00,245.00,57.00,81.00,33.00,33.20,-116.00
32500.00,4.02,15.00,208.00,49.00,51.00,20.00,32.90,-116.00
43900.00,1.43,26.00,1130.00,280.00,329.00,158.00,32.70,-116.00
57500.00,1.54,18.00,414.00,86.00,98.00,54.00,32.70,-116.00
62800.00,2.87,20.00,2000.00,515.00,659.00,295.00,33.40,-116.00
54300.00,2.01,15.00,1950.00,536.00,515.00,273.00,33.40,-116.00
58800.00,2.70,5.00,186.00,43.00,41.00,21.00,33.40,-116.00
53800.00,1.47,8.00,240.00,46.00,63.00,24.00,33.30,-116.00
67500.00,0.92,15.00,459.00,95.00,160.00,73.00,33.40,-116.00
62800.00,1.79,19.00,1210.00,248.00,329.00,155.00,33.30,-116.00
54400.00,1.13,27.00,322.00,81.00,112.00,57.00,33.30,-116.00
53800.00,1.90,12.00,99.00,25.00,37.00,17.00,33.30,-116.00
47500.00,5.34,2.00,96.00,18.00,30.00,16.00,33.30,-116.00
59200.00,0.90,24.00,796.00,243.00,227.00,139.00,33.40,-115.00
57500.00,3.16,18.00,1180.00,363.00,374.00,127.00,33.10,-115.00
50000.00,1.77,19.00,749.00,238.00,476.00,169.00,33.40,-116.00
30000.00,1.21,23.00,1590.00,448.00,338.00,182.00,33.40,-116.00
25000.00,0.86,21.00,44.00,33.00,64.00,27.00,32.80,-115.00
56100.00,1.27,19.00,2570.00,820.00,1430.00,608.00,32.80,-115.00
45000.00,0.86,15.00,1450.00,378.00,949.00,300.00,32.80,-115.00
44000.00,1.20,17.00,1390.00,386.00,775.00,320.00,32.70,-115.00
108000.00,2.12,16.00,3810.00,794.00,1500.00,714.00,37.40,-118.00
142000.00,4.16,19.00,2460.00,405.00,1230.00,425.00,37.40,-118.00
166000.00,3.21,19.00,2680.00,518.00,1130.00,399.00,37.40,-119.00
119000.00,3.08,20.00,1470.00,283.00,721.00,270.00,37.30,-118.00
140000.00,4.34,26.00,3140.00,524.00,1390.00,523.00,37.40,-118.00
180000.00,4.38,21.00,3300.00,557.00,1410.00,520.00,37.40,-118.00
54400.00,1.74,18.00,2280.00,520.00,1430.00,465.00,37.40,-118.00
116000.00,1.97,34.00,2470.00,619.00,1170.00,575.00,37.40,-118.00
106000.00,1.83,25.00,3300.00,824.00,1480.00,770.00,37.40,-118.00
98400.00,2.33,38.00,1810.00,410.00,902.00,396.00,37.40,-118.00
94500.00,2.75,22.00,3480.00,673.00,1540.00,636.00,37.20,-118.00
138000.00,1.73,19.00,99.00,26.00,51.00,22.00,37.00,-118.00
80600.00,2.33,35.00,2560.00,530.00,861.00,371.00,36.90,-118.00
74200.00,2.04,34.00,2090.00,478.00,896.00,426.00,36.60,-118.00
105000.00,2.26,23.00,2310.00,487.00,1020.00,384.00,36.60,-118.00
45500.00,1.79,25.00,1710.00,439.00,632.00,292.00,36.10,-118.00
15000.00,2.10,19.00,619.00,239.00,490.00,164.00,36.40,-117.00
32900.00,1.15,14.00,1370.00,386.00,436.00,213.00,36.00,-116.00
64900.00,2.76,42.00,2270.00,458.00,1120.00,447.00,35.40,-119.00
62400.00,2.57,45.00,1630.00,352.00,754.00,334.00,35.40,-119.00
67900.00,2.61,38.00,2950.00,598.00,1490.00,568.00,35.40,-119.00
87100.00,4.32,14.00,3520.00,604.00,1750.00,582.00,35.50,-119.00
77000.00,3.03,5.00,2130.00,487.00,1180.00,438.00,35.40,-119.00
84400.00,4.01,29.00,3420.00,631.00,1530.00,597.00,35.40,-119.00
70700.00,3.17,39.00,2030.00,370.00,956.00,379.00,35.40,-119.00
67200.00,2.27,40.00,1090.00,226.00,520.00,218.00,35.40,-119.00
57400.00,1.85,36.00,2040.00,447.00,1020.00,374.00,35.40,-119.00
52600.00,1.46,40.00,1910.00,439.00,1020.00,413.00,35.40,-119.00
54600.00,1.63,42.00,1710.00,418.00,905.00,393.00,35.40,-119.00
54300.00,1.79,41.00,1810.00,435.00,1010.00,373.00,35.40,-119.00
54700.00,1.84,47.00,1690.00,402.00,913.00,358.00,35.40,-119.00
57000.00,2.84,41.00,1990.00,421.00,1010.00,419.00,35.40,-119.00
63200.00,2.33,35.00,2350.00,483.00,1370.00,455.00,35.40,-119.00
67000.00,2.06,21.00,2530.00,554.00,1300.00,517.00,35.40,-119.00
51900.00,1.97,41.00,2220.00,516.00,1110.00,473.00,35.40,-119.00
53200.00,2.03,37.00,1760.00,443.00,911.00,365.00,35.40,-119.00
69400.00,3.06,25.00,1580.00,310.00,844.00,309.00,35.40,-119.00
51400.00,1.32,31.00,2350.00,701.00,1410.00,611.00,35.40,-119.00
63500.00,2.18,35.00,2610.00,620.00,1570.00,583.00,35.40,-119.00
67500.00,1.36,20.00,3270.00,833.00,1620.00,758.00,35.40,-119.00
132000.00,5.53,10.00,4160.00,608.00,2090.00,591.00,35.40,-119.00
108000.00,2.68,19.00,3890.00,832.00,1870.00,731.00,35.40,-119.00
131000.00,5.62,12.00,3450.00,522.00,1750.00,551.00,35.40,-119.00
200000.00,10.00,52.00,154.00,28.00,37.00,16.00,35.40,-119.00
238000.00,4.86,28.00,254.00,35.00,118.00,37.00,35.40,-119.00
126000.00,3.86,18.00,1890.00,319.00,846.00,317.00,35.40,-119.00
132000.00,5.58,10.00,6440.00,1040.00,3240.00,1030.00,35.40,-119.00
44600.00,1.71,11.00,8740.00,2190.00,4780.00,1920.00,35.40,-119.00
59400.00,1.83,29.00,1820.00,459.00,1130.00,419.00,35.40,-119.00
50600.00,1.44,36.00,790.00,224.00,426.00,208.00,35.40,-119.00
60000.00,1.35,30.00,227.00,75.00,169.00,101.00,35.40,-119.00
90400.00,4.02,43.00,2230.00,392.00,890.00,374.00,35.40,-119.00
84600.00,3.57,48.00,1910.00,331.00,789.00,321.00,35.40,-119.00
93900.00,4.39,44.00,2250.00,378.00,928.00,379.00,35.40,-119.00
79400.00,3.77,42.00,2840.00,516.00,1200.00,487.00,35.40,-119.00
72100.00,2.83,51.00,1370.00,284.00,648.00,300.00,35.40,-119.00
85500.00,4.00,36.00,1900.00,315.00,937.00,303.00,35.40,-119.00
76200.00,3.19,34.00,1860.00,323.00,854.00,309.00,35.40,-119.00
69800.00,2.84,34.00,813.00,171.00,440.00,170.00,35.40,-119.00
73100.00,2.98,36.00,1440.00,273.00,680.00,259.00,35.40,-119.00
76600.00,3.42,36.00,1860.00,331.00,1050.00,325.00,35.40,-119.00
94500.00,3.88,36.00,1480.00,266.00,640.00,274.00,35.40,-119.00
89000.00,3.23,28.00,4670.00,875.00,2400.00,841.00,35.40,-119.00
87100.00,2.95,29.00,3550.00,729.00,1540.00,659.00,35.40,-119.00
102000.00,3.69,23.00,4480.00,894.00,2140.00,883.00,35.40,-119.00
89100.00,3.55,27.00,2470.00,400.00,1270.00,427.00,35.40,-119.00
79000.00,3.13,23.00,5620.00,1150.00,2840.00,1040.00,35.40,-119.00
92900.00,3.67,34.00,2050.00,347.00,888.00,352.00,35.40,-119.00
95200.00,3.59,35.00,2220.00,388.00,906.00,373.00,35.40,-119.00
85600.00,3.06,41.00,2420.00,435.00,973.00,406.00,35.40,-119.00
87000.00,3.75,26.00,4800.00,831.00,2370.00,743.00,35.40,-119.00
83100.00,3.73,30.00,2590.00,478.00,1420.00,480.00,35.40,-119.00
70600.00,3.83,33.00,3120.00,579.00,1730.00,545.00,35.40,-119.00
99500.00,3.88,21.00,4000.00,727.00,1890.00,688.00,35.40,-119.00
105000.00,4.22,14.00,5550.00,941.00,2820.00,935.00,35.40,-119.00
139000.00,5.46,27.00,3070.00,452.00,1220.00,452.00,35.40,-119.00
194000.00,7.78,13.00,3140.00,417.00,1320.00,397.00,35.40,-119.00
101000.00,3.09,6.00,4660.00,971.00,2320.00,935.00,35.40,-119.00
143000.00,6.36,10.00,3220.00,526.00,1540.00,483.00,35.40,-119.00
113000.00,2.57,10.00,3590.00,774.00,1400.00,763.00,35.40,-119.00
87000.00,3.54,14.00,2460.00,433.00,1350.00,411.00,35.40,-119.00
67600.00,3.35,32.00,4120.00,755.00,2590.00,721.00,35.40,-119.00
105000.00,2.11,20.00,1350.00,255.00,762.00,253.00,35.30,-119.00
75700.00,2.49,17.00,3590.00,701.00,1750.00,640.00,35.40,-119.00
62800.00,2.69,34.00,2410.00,446.00,1560.00,421.00,35.40,-119.00
57600.00,2.06,33.00,3370.00,741.00,2350.00,704.00,35.40,-119.00
59700.00,1.85,23.00,1110.00,252.00,790.00,230.00,35.40,-119.00
61300.00,2.16,34.00,1670.00,359.00,1060.00,349.00,35.40,-119.00
57400.00,2.88,37.00,1670.00,362.00,971.00,335.00,35.40,-119.00
55400.00,1.67,37.00,1480.00,327.00,946.00,295.00,35.40,-119.00
52400.00,1.75,41.00,1460.00,339.00,1070.00,318.00,35.40,-119.00
54300.00,1.37,40.00,1600.00,374.00,1030.00,337.00,35.40,-119.00
59500.00,2.77,38.00,2120.00,433.00,1550.00,441.00,35.40,-119.00
46800.00,1.63,32.00,1360.00,363.00,1480.00,297.00,35.40,-119.00
50000.00,1.06,39.00,1500.00,383.00,1180.00,355.00,35.40,-119.00
48000.00,1.00,42.00,1190.00,358.00,1040.00,299.00,35.40,-119.00
58000.00,1.88,41.00,2400.00,602.00,1780.00,543.00,35.40,-119.00
57500.00,1.38,35.00,1670.00,426.00,1040.00,413.00,35.40,-119.00
51000.00,1.40,26.00,1320.00,374.00,1030.00,304.00,35.40,-119.00
57500.00,1.35,30.00,1390.00,361.00,1120.00,298.00,35.40,-119.00
49100.00,1.41,22.00,1810.00,457.00,1590.00,420.00,35.40,-119.00
54800.00,1.48,24.00,1810.00,465.00,1460.00,410.00,35.40,-119.00
50800.00,1.63,34.00,1020.00,247.00,795.00,228.00,35.40,-119.00
49400.00,0.86,28.00,1170.00,299.00,1190.00,273.00,35.40,-119.00
48800.00,1.60,39.00,2230.00,542.00,1520.00,435.00,35.40,-119.00
55400.00,1.83,36.00,1440.00,348.00,1050.00,341.00,35.40,-119.00
70100.00,2.51,52.00,2810.00,573.00,1330.00,522.00,35.40,-119.00
50700.00,1.19,29.00,607.00,177.00,476.00,143.00,35.40,-119.00
46900.00,1.26,32.00,2620.00,682.00,2380.00,684.00,35.40,-119.00
55500.00,2.22,41.00,303.00,78.00,216.00,80.00,35.40,-119.00
57400.00,1.48,36.00,832.00,198.00,814.00,174.00,35.40,-119.00
58100.00,1.73,38.00,918.00,220.00,743.00,222.00,35.40,-119.00
57900.00,1.16,35.00,825.00,179.00,670.00,181.00,35.40,-119.00
42500.00,1.41,52.00,425.00,119.00,380.00,97.00,35.40,-119.00
57500.00,1.19,44.00,434.00,110.00,274.00,86.00,35.40,-119.00
67500.00,1.08,52.00,114.00,26.00,158.00,26.00,35.40,-119.00
47500.00,1.91,35.00,120.00,35.00,477.00,41.00,35.40,-119.00
66000.00,1.48,44.00,593.00,136.00,364.00,121.00,35.40,-119.00
60000.00,0.81,52.00,90.00,35.00,36.00,31.00,35.40,-119.00
63800.00,1.19,48.00,346.00,92.00,129.00,63.00,35.40,-119.00
72500.00,2.05,52.00,191.00,52.00,106.00,49.00,35.40,-119.00
84400.00,1.73,45.00,629.00,143.00,568.00,139.00,35.40,-119.00
91800.00,3.00,38.00,2120.00,394.00,843.00,410.00,35.40,-119.00
147000.00,2.73,52.00,1700.00,290.00,540.00,260.00,35.40,-119.00
127000.00,1.68,52.00,1500.00,367.00,554.00,277.00,35.40,-119.00
82700.00,2.88,44.00,1620.00,310.00,667.00,300.00,35.40,-119.00
119000.00,2.98,28.00,4510.00,764.00,1590.00,763.00,35.40,-119.00
66900.00,1.84,36.00,1940.00,414.00,1050.00,411.00,35.40,-119.00
84700.00,3.65,30.00,4640.00,800.00,2310.00,754.00,35.40,-119.00
118000.00,3.33,16.00,4510.00,1050.00,2260.00,959.00,35.40,-119.00
111000.00,4.67,19.00,5250.00,894.00,2160.00,831.00,35.40,-119.00
123000.00,4.58,12.00,6440.00,1120.00,2970.00,1090.00,35.40,-119.00
95200.00,4.35,9.00,1230.00,234.00,409.00,212.00,35.40,-119.00
72300.00,2.65,42.00,2510.00,483.00,1040.00,442.00,35.40,-119.00
81300.00,3.91,41.00,1940.00,363.00,977.00,388.00,35.40,-119.00
69500.00,3.04,40.00,1530.00,312.00,771.00,306.00,35.40,-119.00
75300.00,2.18,46.00,1640.00,338.00,714.00,297.00,35.40,-119.00
61600.00,1.72,44.00,2690.00,620.00,1520.00,549.00,35.40,-119.00
70000.00,2.28,48.00,1830.00,396.00,947.00,363.00,35.40,-119.00
73700.00,2.51,47.00,1630.00,340.00,847.00,315.00,35.40,-119.00
76800.00,1.97,41.00,2550.00,594.00,1340.00,595.00,35.40,-119.00
57800.00,1.88,38.00,1700.00,380.00,1190.00,366.00,35.40,-119.00
60700.00,1.68,38.00,1840.00,388.00,1200.00,373.00,35.40,-119.00
57000.00,1.22,36.00,2660.00,626.00,1490.00,529.00,35.40,-119.00
51600.00,1.06,24.00,1940.00,484.00,1280.00,435.00,35.40,-119.00
46700.00,1.25,33.00,821.00,181.00,579.00,172.00,35.40,-119.00
43600.00,0.94,40.00,850.00,227.00,764.00,186.00,35.40,-119.00
42500.00,1.25,39.00,896.00,217.00,805.00,197.00,35.40,-119.00
48700.00,1.40,35.00,1160.00,277.00,992.00,284.00,35.40,-119.00
48600.00,1.74,35.00,1020.00,280.00,1260.00,239.00,35.40,-119.00
47100.00,0.97,36.00,1560.00,398.00,1220.00,329.00,35.40,-119.00
49400.00,1.70,29.00,1240.00,266.00,933.00,227.00,35.40,-119.00
42700.00,1.26,15.00,1480.00,338.00,1060.00,279.00,35.40,-119.00
47800.00,1.11,18.00,1520.00,354.00,1210.00,344.00,35.40,-119.00
49300.00,1.22,31.00,1500.00,359.00,1170.00,340.00,35.40,-119.00
76200.00,3.13,19.00,2710.00,512.00,1820.00,500.00,35.40,-119.00
54700.00,2.11,30.00,2290.00,508.00,1750.00,482.00,35.40,-119.00
53400.00,1.96,32.00,1030.00,259.00,874.00,236.00,35.40,-119.00
54000.00,2.48,35.00,2290.00,497.00,1740.00,480.00,35.40,-119.00
48900.00,1.72,34.00,1380.00,333.00,1160.00,315.00,35.40,-119.00
46700.00,1.57,31.00,1420.00,306.00,1220.00,312.00,35.40,-119.00
78700.00,3.27,29.00,3480.00,608.00,2010.00,541.00,35.30,-119.00
33200.00,1.76,21.00,496.00,131.00,511.00,124.00,35.40,-119.00
49800.00,1.66,27.00,1620.00,355.00,1380.00,332.00,35.40,-119.00
52900.00,1.68,36.00,1590.00,367.00,1310.00,390.00,35.30,-119.00
36600.00,0.93,26.00,875.00,199.00,567.00,204.00,35.30,-119.00
62100.00,2.22,31.00,2930.00,716.00,1970.00,588.00,35.40,-119.00
45600.00,1.18,32.00,1290.00,317.00,1110.00,286.00,35.40,-119.00
58000.00,2.19,34.00,1350.00,325.00,922.00,304.00,35.40,-119.00
63700.00,3.02,44.00,1730.00,343.00,782.00,278.00,35.30,-119.00
63300.00,1.98,42.00,1240.00,251.00,776.00,272.00,35.40,-119.00
57900.00,1.91,39.00,598.00,149.00,366.00,132.00,35.40,-119.00
76000.00,2.24,38.00,1470.00,305.00,670.00,282.00,35.40,-119.00
65800.00,2.31,38.00,1460.00,294.00,692.00,295.00,35.30,-119.00
71900.00,2.73,36.00,3470.00,645.00,1680.00,616.00,35.30,-119.00
73700.00,2.69,34.00,1440.00,294.00,695.00,275.00,35.40,-119.00
73000.00,2.56,31.00,1610.00,336.00,817.00,307.00,35.40,-119.00
85000.00,3.18,27.00,4590.00,897.00,2210.00,894.00,35.40,-119.00
69900.00,2.58,20.00,9350.00,2140.00,4580.00,1950.00,35.40,-119.00
175000.00,2.66,14.00,3580.00,984.00,1930.00,912.00,35.30,-119.00
87200.00,2.94,18.00,12700.00,2690.00,7010.00,2550.00,35.30,-119.00
106000.00,4.05,17.00,2390.00,437.00,1200.00,423.00,35.30,-119.00
86200.00,2.41,24.00,4120.00,865.00,1290.00,879.00,35.40,-119.00
134000.00,4.88,16.00,4200.00,786.00,1670.00,724.00,35.30,-119.00
103000.00,5.10,4.00,8570.00,1490.00,4250.00,1440.00,35.30,-119.00
131000.00,4.03,5.00,4600.00,1070.00,1920.00,870.00,35.40,-119.00
246000.00,10.60,18.00,4070.00,512.00,1580.00,540.00,35.30,-119.00
176000.00,7.18,20.00,892.00,129.00,331.00,135.00,35.40,-119.00
224000.00,8.53,14.00,2110.00,256.00,842.00,265.00,35.40,-119.00
119000.00,5.44,16.00,1540.00,238.00,768.00,236.00,35.30,-119.00
130000.00,4.15,15.00,1470.00,235.00,768.00,238.00,35.30,-119.00
170000.00,6.76,4.00,6640.00,898.00,3120.00,902.00,35.30,-119.00
106000.00,5.00,8.00,11600.00,2140.00,5700.00,2100.00,35.30,-119.00
143000.00,5.00,9.00,7090.00,1150.00,3080.00,1050.00,35.30,-119.00
70700.00,3.57,15.00,3940.00,746.00,2360.00,757.00,35.30,-119.00
101000.00,3.41,13.00,9030.00,1900.00,4870.00,1800.00,35.30,-119.00
82800.00,3.81,14.00,5260.00,1060.00,3280.00,1050.00,35.30,-119.00
71400.00,3.43,34.00,2860.00,510.00,1380.00,486.00,35.30,-119.00
84700.00,2.16,26.00,3690.00,826.00,2070.00,827.00,35.30,-119.00
84700.00,2.71,21.00,3060.00,698.00,1630.00,680.00,35.30,-119.00
68500.00,3.05,34.00,2220.00,436.00,1130.00,408.00,35.30,-119.00
46700.00,1.56,36.00,973.00,219.00,613.00,187.00,35.30,-119.00
39400.00,1.54,42.00,1120.00,255.00,677.00,213.00,35.30,-119.00
53800.00,1.94,35.00,991.00,221.00,620.00,207.00,35.30,-119.00
63700.00,2.42,32.00,3070.00,628.00,1900.00,607.00,35.30,-119.00
65800.00,2.75,35.00,2050.00,412.00,1190.00,387.00,35.30,-119.00
56500.00,1.54,35.00,1650.00,390.00,1150.00,343.00,35.30,-119.00
59500.00,1.66,35.00,1580.00,405.00,870.00,282.00,35.30,-119.00
56200.00,2.94,33.00,2250.00,434.00,1460.00,405.00,35.30,-119.00
53300.00,1.65,37.00,1340.00,275.00,767.00,273.00,35.30,-119.00
110000.00,3.69,3.00,2820.00,519.00,1350.00,495.00,35.30,-119.00
50000.00,1.20,20.00,37.00,11.00,34.00,8.00,35.30,-119.00
93600.00,3.48,11.00,7040.00,1460.00,3530.00,1390.00,35.30,-119.00
92700.00,4.20,11.00,2160.00,371.00,1270.00,388.00,35.30,-119.00
100000.00,2.56,12.00,2720.00,549.00,1290.00,523.00,35.30,-119.00
82600.00,3.35,14.00,2930.00,588.00,1820.00,561.00,35.30,-119.00
88200.00,4.06,9.00,10800.00,1990.00,6240.00,1910.00,35.30,-119.00
103000.00,4.15,10.00,829.00,146.00,447.00,173.00,35.30,-119.00
81600.00,3.64,10.00,7400.00,1370.00,4610.00,1310.00,35.30,-119.00
70000.00,2.60,23.00,4870.00,965.00,2720.00,928.00,35.30,-119.00
74800.00,2.10,19.00,7090.00,1520.00,4100.00,1440.00,35.30,-119.00
80900.00,3.91,7.00,8600.00,1600.00,4890.00,1520.00,35.30,-119.00
97900.00,2.58,25.00,3080.00,635.00,1830.00,591.00,35.30,-119.00
118000.00,5.15,5.00,6270.00,1000.00,3270.00,980.00,35.20,-119.00
65000.00,3.13,6.00,80.00,16.00,66.00,21.00,35.20,-119.00
77500.00,2.77,10.00,7010.00,1450.00,4160.00,1310.00,35.30,-119.00
91700.00,2.35,40.00,282.00,59.00,213.00,71.00,35.20,-119.00
150000.00,1.15,32.00,444.00,102.00,242.00,87.00,35.30,-119.00
114000.00,3.50,24.00,806.00,168.00,323.00,136.00,34.80,-119.00
117000.00,2.99,18.00,3280.00,762.00,1340.00,550.00,34.80,-119.00
124000.00,3.14,30.00,2820.00,604.00,1090.00,412.00,34.80,-119.00
168000.00,4.57,6.00,8730.00,1600.00,2010.00,736.00,34.80,-119.00
148000.00,3.09,14.00,4050.00,787.00,1580.00,579.00,35.00,-119.00
128000.00,4.03,8.00,508.00,111.00,229.00,84.00,34.80,-119.00
52100.00,2.92,21.00,2210.00,458.00,1250.00,440.00,35.10,-119.00
30000.00,2.64,45.00,973.00,183.00,500.00,177.00,35.10,-119.00
68200.00,4.15,26.00,890.00,172.00,483.00,170.00,35.20,-119.00
57900.00,3.07,23.00,3830.00,696.00,1990.00,617.00,35.30,-120.00
37500.00,3.13,36.00,116.00,20.00,39.00,18.00,35.20,-119.00
52900.00,2.39,34.00,3440.00,696.00,1780.00,608.00,35.20,-119.00
50800.00,2.83,40.00,4160.00,812.00,2000.00,773.00,35.20,-119.00
45800.00,2.53,30.00,2940.00,697.00,1570.00,584.00,35.10,-119.00
88300.00,3.99,19.00,4190.00,690.00,1970.00,702.00,35.10,-119.00
75400.00,3.16,33.00,5050.00,964.00,2290.00,919.00,35.10,-119.00
26600.00,2.30,34.00,1440.00,309.00,808.00,294.00,35.10,-119.00
26900.00,2.20,46.00,2750.00,543.00,1420.00,482.00,35.10,-119.00
63800.00,3.00,44.00,4600.00,877.00,2140.00,831.00,35.10,-119.00
69800.00,1.97,32.00,2170.00,421.00,1300.00,394.00,35.40,-119.00
105000.00,2.85,24.00,2590.00,480.00,1440.00,424.00,35.40,-119.00
96900.00,4.46,12.00,5590.00,941.00,3020.00,917.00,35.40,-119.00
88900.00,3.25,22.00,984.00,176.00,451.00,170.00,35.40,-119.00
94300.00,4.59,13.00,1260.00,202.00,552.00,187.00,35.40,-119.00
149000.00,4.41,12.00,2840.00,471.00,1400.00,413.00,35.40,-119.00
157000.00,5.31,6.00,7380.00,1100.00,3420.00,1060.00,35.40,-119.00
121000.00,4.42,18.00,1520.00,269.00,706.00,279.00,35.40,-119.00
82800.00,2.95,37.00,2040.00,394.00,894.00,359.00,35.40,-119.00
146000.00,4.83,13.00,4530.00,713.00,2170.00,671.00,35.40,-119.00
110000.00,2.16,36.00,1250.00,259.00,932.00,249.00,35.50,-119.00
37500.00,2.23,36.00,786.00,194.00,573.00,134.00,35.50,-119.00
65400.00,2.35,39.00,2650.00,572.00,1820.00,547.00,35.50,-119.00
78600.00,4.24,38.00,2540.00,409.00,1130.00,430.00,35.50,-119.00
61100.00,2.83,34.00,1370.00,329.00,796.00,319.00,35.50,-119.00
95800.00,3.23,28.00,1090.00,179.00,544.00,190.00,35.50,-119.00
65800.00,2.40,34.00,1920.00,379.00,1100.00,351.00,35.50,-119.00
58600.00,1.69,28.00,3110.00,782.00,3260.00,738.00,35.50,-119.00
52100.00,1.71,21.00,2170.00,483.00,1320.00,450.00,35.50,-119.00
64600.00,2.21,34.00,2300.00,437.00,1510.00,403.00,35.50,-119.00
58800.00,2.50,16.00,1580.00,309.00,1010.00,268.00,35.60,-119.00
125000.00,2.70,29.00,510.00,84.00,236.00,73.00,35.50,-119.00
63200.00,1.19,13.00,1660.00,362.00,1190.00,376.00,35.60,-119.00
71900.00,2.39,33.00,3240.00,654.00,1810.00,616.00,35.60,-119.00
59000.00,1.94,33.00,2140.00,488.00,1730.00,509.00,35.60,-119.00
60500.00,1.46,32.00,2700.00,683.00,2680.00,675.00,35.60,-119.00
71800.00,3.18,14.00,2720.00,502.00,1500.00,457.00,35.60,-119.00
54100.00,1.79,20.00,3090.00,691.00,2650.00,676.00,35.60,-119.00
47500.00,2.12,18.00,820.00,239.00,1350.00,207.00,35.60,-120.00
80000.00,2.61,21.00,2400.00,483.00,1650.00,415.00,35.60,-120.00
156000.00,2.56,30.00,735.00,137.00,421.00,113.00,35.80,-119.00
59800.00,2.13,15.00,3940.00,789.00,3500.00,768.00,35.80,-119.00
83300.00,2.67,29.00,1480.00,220.00,902.00,205.00,35.60,-119.00
58500.00,2.52,21.00,1890.00,398.00,1540.00,388.00,35.70,-119.00
55200.00,1.88,16.00,2870.00,677.00,3080.00,651.00,35.70,-119.00
54700.00,2.00,32.00,3220.00,750.00,2640.00,709.00,35.70,-119.00
59800.00,2.74,27.00,1510.00,342.00,1350.00,323.00,35.80,-119.00
56500.00,1.68,35.00,1620.00,378.00,1450.00,398.00,35.80,-119.00
57300.00,1.60,36.00,2330.00,656.00,2180.00,610.00,35.80,-119.00
52100.00,1.52,36.00,1600.00,443.00,1660.00,417.00,35.80,-119.00
62200.00,1.74,8.00,3270.00,797.00,2700.00,688.00,35.80,-119.00
69900.00,2.30,35.00,1930.00,386.00,1370.00,414.00,35.80,-119.00
67200.00,2.18,8.00,1610.00,343.00,1230.00,330.00,35.80,-119.00
62100.00,2.31,31.00,2860.00,606.00,2470.00,600.00,35.80,-119.00
67800.00,1.78,28.00,1740.00,521.00,1760.00,514.00,35.80,-119.00
72500.00,2.40,36.00,3230.00,635.00,2030.00,593.00,35.80,-119.00
68400.00,2.03,16.00,2280.00,659.00,1910.00,614.00,35.70,-119.00
84000.00,4.19,26.00,2640.00,468.00,1420.00,485.00,35.80,-119.00
216000.00,6.29,6.00,1760.00,280.00,664.00,254.00,35.50,-119.00
82500.00,2.58,20.00,3460.00,651.00,1470.00,621.00,35.40,-119.00
204000.00,6.16,13.00,1440.00,237.00,557.00,227.00,35.40,-119.00
92300.00,1.84,18.00,2330.00,642.00,799.00,335.00,35.70,-118.00
67500.00,2.25,15.00,1960.00,403.00,730.00,321.00,35.70,-118.00
96000.00,2.63,23.00,3170.00,700.00,1100.00,493.00,35.80,-118.00
81200.00,2.07,18.00,4750.00,1080.00,1370.00,690.00,35.70,-118.00
101000.00,1.60,18.00,3300.00,814.00,986.00,522.00,35.70,-119.00
90000.00,1.42,28.00,1490.00,408.00,98.00,48.00,35.70,-119.00
94600.00,3.48,33.00,1500.00,325.00,584.00,223.00,35.60,-119.00
59400.00,1.84,17.00,2350.00,514.00,775.00,380.00,35.50,-118.00
